Time,x,y,theta
1582132893.0,25.553138732910156,23.496715545654297,90.0
1582132893.0,25.578441619873047,23.495872497558594,90.0
1582132893.0,25.599016189575195,23.49534797668457,90.0
1582132893.0,25.623569488525391,23.494964599609375,90.0
1582132893.0,25.651548385620117,23.494770050048828,90.0
1582132893.0,25.677055358886719,23.494909286499023,90.0
1582132894.0,25.70268440246582,23.495025634765625,90.0
1582132894.0,25.726043701171875,23.495183944702148,90.0
1582132894.0,25.747562408447266,23.495004653930664,90.0
1582132894.0,25.771350860595703,23.494848251342773,90.0
0.0,25.795787811279297,23.494918823242188,90.0
0.0,25.819358825683594,23.494907379150391,90.0
0.0,25.843450546264648,23.494691848754883,90.0
0.0,25.868919372558594,23.493860244750977,90.0
0.0,25.893606185913086,23.492258071899414,90.0
0.0,25.91484260559082,23.49083137512207,90.0
0.0,25.939403533935547,23.489511489868164,90.0
0.0,25.960657119750977,23.488691329956055,90.0
0.0,25.986825942993164,23.487850189208984,90.0
0.0,26.009498596191406,23.48719596862793,90.0
0.0,26.029575347900391,23.486761093139648,90.0
0.0,26.056669235229492,23.486467361450195,90.0
0.0,26.082244873046875,23.486433029174805,90.0
0.0,26.10771369934082,23.486696243286133,90.0
1.0,26.136388778686523,23.487037658691406,90.0
1.0,26.160356521606445,23.48735237121582,90.0
1.0,26.187238693237305,23.487289428710938,90.0
1.0,26.211814880371094,23.487398147583008,90.0
1.0,26.237998962402344,23.487653732299805,90.0
1.0,26.260787963867188,23.48784065246582,90.0
1.0,26.289045333862305,23.487659454345703,90.0
1.0,26.330657958984375,23.485801696777344,90.0
1.0,26.370351791381836,23.483999252319336,90.0
1.0,26.399745941162109,23.483518600463867,90.0
1.0,26.435728073120117,23.483579635620117,90.0
1.0,26.466217041015625,23.482921600341797,89.729026794433594
1.0,26.498065948486328,23.482686996459961,89.552085876464844
1.0,26.527517318725586,23.482809066772461,89.439117431640625
2.0,26.555706024169922,23.483354568481445,89.359512329101562
2.0,26.5850830078125,23.483848571777344,89.296257019042969
2.0,26.627603530883789,23.484237670898438,89.224586486816406
2.0,26.658227920532227,23.484661102294922,89.192283630371094
2.0,26.684213638305664,23.485002517700195,89.173095703125
2.0,26.712898254394531,23.48516845703125,89.157707214355469
2.0,26.741392135620117,23.484542846679688,89.147102355957031
2.0,26.78254508972168,23.482397079467773,89.1357421875
2.0,26.818965911865234,23.481027603149414,89.129226684570312
2.0,26.847291946411133,23.48045539855957,89.125755310058594
2.0,26.875417709350586,23.479986190795898,89.123161315917969
2.0,26.90369987487793,23.479768753051758,89.121200561523438
2.0,26.927898406982422,23.479850769042969,89.120033264160156
2.0,26.953060150146484,23.480155944824219,89.119132995605469
2.0,26.983392715454102,23.480892181396484,89.118309020996094
3.0,27.007722854614258,23.481435775756836,89.117828369140625
3.0,27.03717041015625,23.482095718383789,89.11737060546875
3.0,27.065391540527344,23.482378005981445,89.117034912109375
3.0,27.096494674682617,23.483037948608398,89.116752624511719
3.0,27.121166229248047,23.483530044555664,89.116584777832031
3.0,27.16316032409668,23.483728408813477,89.116378784179688
3.0,27.210744857788086,23.481668472290039,89.116249084472656
3.0,27.242210388183594,23.480649948120117,89.116203308105469
3.0,27.267372131347656,23.480331420898438,89.116172790527344
3.0,27.318174362182617,23.480148315429688,89.116119384765625
3.0,27.364965438842773,23.480987548828125,89.116111755371094
3.0,27.393014907836914,23.48204231262207,89.116096496582031
4.0,27.426614761352539,23.48393440246582,89.1160888671875
4.0,27.453426361083984,23.484468460083008,89.122413635253906
4.0,27.482492446899414,23.484714508056641,89.127670288085938
4.0,27.51081657409668,23.484939575195312,89.131538391113281
4.0,27.534029006958008,23.485292434692383,89.13397216796875
4.0,27.559370040893555,23.485603332519531,89.136070251464844
4.0,27.587656021118164,23.485591888427734,89.137748718261719
4.0,27.615034103393555,23.484647750854492,89.138900756835938
4.0,27.640613555908203,23.48335075378418,89.139717102050781
4.0,27.67454719543457,23.481819152832031,89.140548706054688
4.0,27.698793411254883,23.481149673461914,89.140975952148438
4.0,27.72791862487793,23.480571746826172,89.141387939453125
4.0,27.75593376159668,23.480138778686523,89.141700744628906
4.0,27.784744262695312,23.480026245117188,89.141921997070312
4.0,27.816587448120117,23.480220794677734,89.142082214355469
4.0,27.845991134643555,23.480764389038086,89.142196655273438
5.0,27.872386932373047,23.481367111206055,89.142265319824219
5.0,27.901304244995117,23.482021331787109,89.142333984375
5.0,27.927145004272461,23.482236862182617,89.142372131347656
5.0,27.951213836669922,23.482612609863281,89.142402648925781
5.0,27.97309684753418,23.483026504516602,89.142417907714844
5.0,28.000469207763672,23.48344612121582,89.142440795898438
5.0,28.021333694458008,23.483491897583008,89.1424560546875
5.0,28.0428466796875,23.483036041259766,89.1424560546875
5.0,28.072126388549805,23.481649398803711,89.142463684082031
5.0,28.09466552734375,23.480632781982422,89.142478942871094
5.0,28.119285583496094,23.479856491088867,89.142486572265625
5.0,28.145132064819336,23.479463577270508,89.142486572265625
5.0,28.166860580444336,23.479211807250977,89.142486572265625
5.0,28.190019607543945,23.479080200195312,89.142486572265625
5.0,28.216007232666016,23.479225158691406,89.142501831054688
5.0,28.242086410522461,23.479616165161133,89.142501831054688
5.0,28.26799201965332,23.480253219604492,89.142501831054688
6.0,28.301872253417969,23.48151969909668,89.142501831054688
6.0,28.326267242431641,23.482427597045898,89.142501831054688
6.0,28.351762771606445,23.483100891113281,89.142501831054688
6.0,28.381820678710938,23.484045028686523,89.142501831054688
6.0,28.403469085693359,23.485036849975586,89.142501831054688
6.0,28.427164077758789,23.485319137573242,89.16009521484375
6.0,28.45233154296875,23.485334396362305,89.173858642578125
6.0,28.474420547485352,23.484796524047852,89.182823181152344
6.0,28.499771118164062,23.48345947265625,89.190902709960938
6.0,28.526065826416016,23.482074737548828,89.197311401367188
6.0,28.55284309387207,23.481050491333008,89.202316284179688
6.0,28.5750732421875,23.480531692504883,89.20550537109375
6.0,28.601291656494141,23.479978561401367,89.208580017089844
6.0,28.626501083374023,23.479583740234375,89.210914611816406
6.0,28.647531509399414,23.479457855224609,89.21240234375
6.0,28.676176071166992,23.479543685913086,89.213958740234375
6.0,28.697845458984375,23.479791641235352,89.214790344238281
7.0,28.731067657470703,23.480581283569336,89.215805053710938
7.0,28.763046264648438,23.481245040893555,89.216484069824219
7.0,28.797929763793945,23.481460571289062,89.217033386230469
7.0,28.826728820800781,23.481882095336914,89.21734619140625
7.0,28.8504638671875,23.482234954833984,89.217544555664062
7.0,28.874565124511719,23.482490539550781,89.217704772949219
7.0,28.900808334350586,23.482294082641602,89.217819213867188
7.0,28.926506042480469,23.481124877929688,89.2178955078125
7.0,28.95313835144043,23.479785919189453,89.217964172363281
7.0,28.982194900512695,23.478681564331055,89.218025207519531
7.0,29.007383346557617,23.478155136108398,89.218070983886719
7.0,29.029987335205078,23.477787017822266,89.218093872070312
7.0,29.056079864501953,23.47749137878418,89.218124389648438
7.0,29.079107284545898,23.477457046508789,89.218147277832031
7.0,29.103500366210938,23.477621078491211,89.218154907226562
7.0,29.139766693115234,23.478242874145508,89.218170166015625
8.0,29.176763534545898,23.479352951049805,89.218185424804688
