Time,id,x,y
1581797811.0,2.0,0.0,0.0
1581797811.0,3.0,0.0,0.0
1581797811.0,4.0,0.0,0.0
1581797811.0,5.0,0.0,0.0
1581797811.0,6.0,0.0,0.0
1581797816.0,3.0,29.087203979492188,16.807537078857422
1581797816.0,3.0,29.087203979492188,16.807537078857422
1581797816.0,3.0,29.087203979492188,16.807537078857422
1581797816.0,3.0,29.082572937011719,16.812217712402344
1581797816.0,3.0,29.082572937011719,16.812217712402344
1581797816.0,3.0,29.082572937011719,16.812217712402344
1581797816.0,3.0,29.07805061340332,16.816787719726562
1581797816.0,3.0,29.07805061340332,16.816787719726562
1581797816.0,3.0,29.07805061340332,16.816787719726562
1581797816.0,3.0,29.072687149047852,16.822206497192383
1581797816.0,3.0,29.072687149047852,16.822206497192383
1581797816.0,3.0,29.072687149047852,16.822206497192383
1581797816.0,3.0,29.068161010742188,16.826780319213867
1581797816.0,3.0,29.068161010742188,16.826780319213867
1581797816.0,3.0,29.068161010742188,16.826780319213867
1581797816.0,3.0,29.068161010742188,16.826780319213867
1581797816.0,3.0,29.063724517822266,16.831264495849609
1581797816.0,3.0,29.063724517822266,16.831264495849609
1581797816.0,3.0,29.063724517822266,16.831264495849609
1581797816.0,3.0,29.063724517822266,16.831264495849609
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797820.0,4.0,17.5,3.5
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797821.0,2.0,4.7273759841918945,6.175835132598877
1581797825.0,6.0,5.5,22.5
1581797825.0,6.0,5.5,22.5
1581797825.0,6.0,5.5,22.5
1581797825.0,6.0,5.5,22.5
1581797825.0,6.0,5.5,22.5
1581797825.0,6.0,5.5,22.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797828.0,4.0,17.5,3.5
1581797829.0,4.0,17.5,3.5
1581797829.0,4.0,17.5,3.5
1581797829.0,4.0,17.5,3.5
1581797829.0,4.0,17.5,3.5
1581797829.0,4.0,17.5,3.5
1581797829.0,4.0,17.5,3.5
1581797829.0,4.0,17.5,3.5
1581797829.0,4.0,17.5,3.5
