Time,x,y
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873800.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873801.0,7.5,21.5
1581873802.0,7.5,21.5
