Time,x,y
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983041.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983042.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
1581983043.0,22.5,26.5
