Time,x,y,theta
1581984015.0,13.5,1.5,-0.38928413391113281
1581984015.0,13.5,1.5,-0.38979721069335938
1581984015.0,13.5,1.5,-0.38971853256225586
1581984015.0,13.5,1.5,-0.3902125358581543
1581984015.0,13.5,1.5,-0.39083099365234375
1581984015.0,13.5,1.5,-0.39120769500732422
1581984015.0,13.5,1.5,-0.3919978141784668
1581984015.0,13.5,1.5,-0.39228916168212891
1581984015.0,13.5,1.5,-0.3925633430480957
1581984015.0,13.5,1.5,-0.39217090606689453
1581984015.0,13.5,1.5,-0.39186286926269531
1581984015.0,13.5,1.5,-0.39240789413452148
1581984015.0,13.5,1.5,-0.39322090148925781
1581984016.0,13.5,1.5,-0.3957524299621582
1581984016.0,13.5,1.5,-0.39618396759033203
1581984016.0,13.5,1.5,-0.39554023742675781
1581984016.0,13.5,1.5,-0.39582157135009766
1581984016.0,13.5,1.5,-0.39663362503051758
1581984016.0,13.5,1.5,-0.39665889739990234
1581984016.0,13.5,1.5,-0.39674472808837891
1581984016.0,13.5,1.5,-0.39775609970092773
1581984016.0,13.5,1.5,-0.39801645278930664
1581984016.0,13.5,1.5,-0.39898157119750977
1581984016.0,13.5,1.5,-0.40188884735107422
1581984016.0,13.5,1.5,-0.40312862396240234
1581984016.0,13.5,1.5,-0.40385675430297852
1581984016.0,13.5,1.5,-0.40462827682495117
1581984016.0,13.5,1.5,-0.40395402908325195
1581984016.0,13.5,1.5,-0.40297269821166992
1581984016.0,13.5,1.5,-0.40273523330688477
1581984016.0,13.5,1.5,-0.40310764312744141
1581984016.0,13.5,1.5,-0.40385580062866211
1581984016.0,13.5,1.5,-0.40431690216064453
1581984016.0,13.5,1.5,-0.40407371520996094
1581984016.0,13.5,1.5,-0.40379571914672852
1581984016.0,13.5,1.5,-0.40268611907958984
1581984016.0,13.5,1.5,-0.40250253677368164
1581984016.0,13.5,1.5,-0.40161228179931641
1581984017.0,13.5,1.5,-0.40131425857543945
1581984017.0,13.5,1.5,-0.40141010284423828
1581984017.0,13.5,1.5,-0.40103244781494141
1581984017.0,13.5,1.5,-0.40165376663208008
1581984017.0,13.5,1.5,-0.4015192985534668
1581984017.0,13.5,1.5,-0.40092754364013672
1581984017.0,13.5,1.5,-0.39992475509643555
1581984017.0,13.5,1.5,-0.39970731735229492
1581984017.0,13.5,1.5,-0.40034675598144531
1581984017.0,13.5,1.5,-0.4012908935546875
1581984017.0,13.5,1.5,-0.40166807174682617
1581984017.0,13.5,1.5,-0.40171337127685547
1581984017.0,13.5,1.5,-0.40064334869384766
1581984017.0,13.5,1.5,-0.39975833892822266
1581984017.0,13.5,1.5,-0.39948272705078125
1581984017.0,13.5,1.5,-0.40006017684936523
1581984017.0,13.5,1.5,-0.4003748893737793
1581984017.0,13.5,1.5,-0.4009552001953125
1581984017.0,13.5,1.5,-0.40130853652954102
1581984017.0,13.5,1.5,-0.40155410766601562
1581984018.0,13.5,1.5,-0.40121698379516602
1581984018.0,13.5,1.5,-0.40275669097900391
1581984018.0,13.5,1.5,-0.40226411819458008
1581984018.0,13.5,1.5,-0.40204811096191406
1581984018.0,13.5,1.5,-0.40107870101928711
1581984018.0,13.5,1.5,-0.39757871627807617
1581984018.0,13.5,1.5,-0.39761638641357422
1581984018.0,13.5,1.5,-0.3975367546081543
1581984018.0,13.5,1.5,-0.3984074592590332
1581984018.0,13.5,1.5,-0.39929389953613281
1581984018.0,13.5,1.5,-0.40056610107421875
1581984018.0,13.5,1.5,-0.40259552001953125
1581984019.0,13.5,1.5,-0.40016508102416992
1581984019.0,13.5,1.5,-0.39866447448730469
1581984019.0,13.5,1.5,-0.40108442306518555
1581984019.0,13.5,1.5,-0.40179729461669922
1581984019.0,13.5,1.5,-0.4026484489440918
1581984019.0,13.5,1.5,-0.40258407592773438
1581984019.0,13.5,1.5,-0.40224456787109375
1581984019.0,13.5,1.5,-0.40288686752319336
1581984019.0,13.5,1.5,-0.40392112731933594
1581984020.0,13.5,1.5,-0.40067338943481445
1581984020.0,13.5,1.5,-0.40145158767700195
1581984020.0,13.5,1.5,-0.40130376815795898
1581984020.0,13.5,1.5,-0.40064573287963867
1581984020.0,13.5,1.5,-0.39814186096191406
1581984020.0,13.5,1.5,-0.39847946166992188
1581984020.0,13.5,1.5,-0.39778947830200195
1581984020.0,13.5,1.5,-0.39912509918212891
1581984020.0,13.5,1.5,-0.39683675765991211
1581984020.0,13.5,1.5,-0.39783954620361328
1581984021.0,13.5,1.5,-0.39530277252197266
1581984021.0,13.5,1.5,-0.39506149291992188
1581984021.0,13.5,1.5,-0.39591312408447266
1581984021.0,13.5,1.5,-0.39516210556030273
1581984021.0,13.5,1.5,-0.39418745040893555
1581984021.0,13.5,1.5,-0.39392328262329102
1581984021.0,13.5,1.5,-0.39470767974853516
1581984022.0,13.5,1.5,-0.39488840103149414
