Time,x,y
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818763.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818764.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818765.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
1581818766.0,1.5,13.5
