Time,x,y
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
1.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
2.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
3.0,26.5,16.5
