Time,x,y
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967868.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967869.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
1581967870.0,28.5,27.5
