Time,x,y,theta
1581888194.0,25.5,3.5,-0.65441036224365234
1581888194.0,25.5,3.5,-0.58271312713623047
1581888195.0,25.5,3.5,-0.56386137008666992
1581888195.0,25.5,3.5,-0.59854412078857422
1581888195.0,25.5,3.5,-0.60452079772949219
1581888195.0,25.5,3.5,-0.60830783843994141
1581888195.0,25.5,3.5,-0.61280202865600586
1581888195.0,25.5,3.5,-0.61850690841674805
1581888195.0,25.5,3.5,-0.62381124496459961
1581888195.0,25.5,3.5,-0.62869882583618164
1581888195.0,25.5,3.5,-0.63271808624267578
1581888195.0,25.5,3.5,-0.63888931274414062
1581888195.0,25.5,3.5,-0.64708852767944336
1581888195.0,25.5,3.5,-0.65723228454589844
1581888195.0,25.5,3.5,-0.66841936111450195
1581888195.0,25.5,3.5,-0.67858219146728516
1581888195.0,25.5,3.5,-0.6846771240234375
1581888195.0,25.5,3.5,-0.69384765625
1581888195.0,25.5,3.5,-0.69022750854492188
1581888195.0,25.5,3.5,-0.68647623062133789
1581888195.0,25.5,3.5,-0.68295812606811523
1581888195.0,25.5,3.5,-0.6790318489074707
1581888196.0,25.5,3.5,-0.67562627792358398
1581888196.0,25.5,3.5,-0.67528104782104492
1581888196.0,25.5,3.5,-0.67747688293457031
1581888196.0,25.5,3.5,-0.67832326889038086
1581888196.0,25.5,3.5,-0.68037843704223633
1581888196.0,25.5,3.5,-0.68482780456542969
1581888196.0,25.5,3.5,-0.68692541122436523
1581888196.0,25.5,3.5,-0.69091463088989258
1581888196.0,25.5,3.5,-0.69256734848022461
1581888196.0,25.5,3.5,-0.68300294876098633
1581888196.0,25.5,3.5,-0.67270946502685547
1581888196.0,25.5,3.5,-0.65874814987182617
1581888196.0,25.5,3.5,-0.65010976791381836
1581888196.0,25.5,3.5,-0.64620256423950195
1581888196.0,25.5,3.5,-0.64584922790527344
1581888196.0,25.5,3.5,-0.64700126647949219
1581888196.0,25.5,3.5,-0.64962291717529297
1581888196.0,25.5,3.5,-0.64942502975463867
1581888197.0,25.5,3.5,-0.64835739135742188
1581888197.0,25.5,3.5,-0.64360523223876953
1581888197.0,25.5,3.5,-0.63705348968505859
1581888197.0,25.5,3.5,-0.63297224044799805
1581888197.0,25.5,3.5,-0.62519264221191406
1581888197.0,25.5,3.5,-0.62254238128662109
1581888197.0,25.5,3.5,-0.61944103240966797
1581888197.0,25.5,3.5,-0.61725807189941406
1581888197.0,25.5,3.5,-0.61230134963989258
1581888197.0,25.5,3.5,-0.61006689071655273
1581888197.0,25.5,3.5,-0.60919761657714844
1581888197.0,25.5,3.5,-0.60926008224487305
1581888197.0,25.5,3.5,-0.61119604110717773
1581888197.0,25.5,3.5,-0.6123509407043457
1581888197.0,25.5,3.5,-0.61285877227783203
1581888197.0,25.5,3.5,-0.61246252059936523
1581888198.0,25.5,3.5,-0.61056375503540039
1581888198.0,25.5,3.5,-0.61231803894042969
1581888198.0,25.5,3.5,-0.61425304412841797
1581888198.0,25.5,3.5,-0.61330556869506836
1581888198.0,25.5,3.5,-0.61272335052490234
1581888198.0,25.5,3.5,-0.61209678649902344
1581888198.0,25.5,3.5,-0.61131811141967773
1581888198.0,25.5,3.5,-0.60966825485229492
1581888198.0,25.5,3.5,-0.60890007019042969
1581888198.0,25.5,3.5,-0.60952281951904297
1581888198.0,25.5,3.5,-0.60813379287719727
1581888198.0,25.5,3.5,-0.60455608367919922
1581888198.0,25.5,3.5,-0.59805202484130859
1581888198.0,25.5,3.5,-0.59131574630737305
1581888198.0,25.5,3.5,-0.58770275115966797
1581888199.0,25.5,3.5,-0.5936732292175293
1581888199.0,25.5,3.5,-0.59922313690185547
1581888199.0,25.5,3.5,-0.59891414642333984
1581888199.0,25.5,3.5,-0.59432744979858398
1581888199.0,25.5,3.5,-0.59204483032226562
1581888199.0,25.5,3.5,-0.58906459808349609
1581888199.0,25.5,3.5,-0.58592510223388672
1581888199.0,25.5,3.5,-0.58651447296142578
1581888199.0,25.5,3.5,-0.59061384201049805
1581888199.0,25.5,3.5,-0.58637857437133789
1581888199.0,25.5,3.5,-0.57287263870239258
1581888199.0,25.5,3.5,-0.55979681015014648
1581888199.0,25.5,3.5,-0.54899883270263672
1581888199.0,25.5,3.5,-0.54452276229858398
1581888199.0,25.5,3.5,-0.54473400115966797
1581888200.0,25.5,3.5,-0.56146526336669922
1581888200.0,25.5,3.5,-0.56680440902709961
1581888200.0,25.5,3.5,-0.57156038284301758
1581888200.0,25.5,3.5,-0.57360935211181641
1581888200.0,25.5,3.5,-0.57223892211914062
1581888200.0,25.5,3.5,-0.56422281265258789
1581888200.0,25.5,3.5,-0.56171512603759766
1581888200.0,25.5,3.5,-0.56601667404174805
1581888200.0,25.5,3.5,-0.5752568244934082
1581888200.0,25.5,3.5,-0.57235860824584961
1581888200.0,25.5,3.5,-0.56935548782348633
1581888200.0,25.5,3.5,-0.56639957427978516
1581888200.0,25.5,3.5,-0.56755638122558594
1581888200.0,25.5,3.5,-0.56804418563842773
1581888200.0,25.5,3.5,-0.56131649017333984
1581888201.0,25.5,3.5,-0.55369043350219727
1581888201.0,25.5,3.5,-0.55358076095581055
1581888201.0,25.5,3.5,-0.56246471405029297
1581888201.0,25.5,3.5,-0.55943965911865234
1581888201.0,25.5,3.5,-0.55972194671630859
1581888201.0,25.5,3.5,-0.55977153778076172
1581888201.0,25.5,3.5,-0.55853986740112305
1581888201.0,25.5,3.5,-0.55821800231933594
1581888201.0,25.5,3.5,-0.56442451477050781
1581888201.0,25.5,3.5,-0.56751871109008789
1581888201.0,25.5,3.5,-0.56473684310913086
1581888201.0,25.5,3.5,-0.55855894088745117
1581888201.0,25.5,3.5,-0.55395746231079102
1581888201.0,25.5,3.5,-0.554656982421875
1581888201.0,25.5,3.5,-0.55687856674194336
1581888201.0,25.5,3.5,-0.55902814865112305
1581888202.0,25.5,3.5,-0.56090831756591797
1581888202.0,25.5,3.5,-0.56267070770263672
1581888202.0,25.5,3.5,-0.56305360794067383
1581888202.0,25.5,3.5,-0.5624237060546875
1581888202.0,25.5,3.5,-0.56093931198120117
1581888202.0,25.5,3.5,-0.56154727935791016
1581888202.0,25.5,3.5,-0.56131172180175781
1581888202.0,25.5,3.5,-0.56099796295166016
1581888202.0,25.5,3.5,-0.56061220169067383
1581888202.0,25.5,3.5,-0.56011962890625
1581888202.0,25.5,3.5,-0.56078958511352539
1581888202.0,25.5,3.5,-0.5615839958190918
1581888202.0,25.5,3.5,-0.56318092346191406
1581888202.0,25.5,3.5,-0.56415843963623047
1581888202.0,25.5,3.5,-0.56421422958374023
1581888202.0,25.5,3.5,-0.56454277038574219
1581888202.0,25.5,3.5,-0.5650334358215332
1581888202.0,25.5,3.5,-0.56487751007080078
1581888202.0,25.5,3.5,-0.56482791900634766
1581888202.0,25.5,3.5,-0.56491613388061523
1581888202.0,25.5,3.5,-0.56483983993530273
1581888202.0,25.5,3.5,-0.56446170806884766
1581888202.0,25.5,3.5,-0.56458520889282227
1581888202.0,25.5,3.5,-0.56411314010620117
1581888202.0,25.5,3.5,-0.56429004669189453
1581888202.0,25.5,3.5,-0.56447887420654297
1581888202.0,25.5,3.5,-0.56477022171020508
1581888202.0,25.5,3.5,-0.5648188591003418
1581888202.0,25.5,3.5,-0.56516361236572266
1581888202.0,25.5,3.5,-0.56556892395019531
1581888202.0,25.5,3.5,-0.56587457656860352
1581888202.0,25.5,3.5,-0.56664419174194336
1581888202.0,25.5,3.5,-0.56763458251953125
1581888202.0,25.5,3.5,-0.5682373046875
1581888202.0,25.5,3.5,-0.56855630874633789
1581888202.0,25.5,3.5,-0.56886911392211914
1581888202.0,25.5,3.5,-0.56911087036132812
1581888202.0,25.5,3.5,-0.56929254531860352
1581888203.0,25.5,3.5,-0.56915712356567383
1581888203.0,25.5,3.5,-0.56904363632202148
1581888203.0,25.5,3.5,-0.56874561309814453
1581888203.0,25.5,3.5,-0.56809425354003906
1581888203.0,25.5,3.5,-0.56774044036865234
1581888203.0,25.5,3.5,-0.56708097457885742
1581888203.0,25.5,3.5,-0.56672906875610352
1581888203.0,25.5,3.5,-0.56716775894165039
1581888203.0,25.5,3.5,-0.56717491149902344
1581888203.0,25.5,3.5,-0.56752824783325195
1581888203.0,25.5,3.5,-0.56821346282958984
1581888203.0,25.5,3.5,-0.56855630874633789
1581888203.0,25.5,3.5,-0.56891059875488281
1581888203.0,25.5,3.5,-0.56921052932739258
1581888203.0,25.5,3.5,-0.56931018829345703
1581888203.0,25.5,3.5,-0.56992721557617188
1581888203.0,25.5,3.5,-0.57081365585327148
1581888203.0,25.5,3.5,-0.5710606575012207
1581888203.0,25.5,3.5,-0.57097244262695312
1581888203.0,25.5,3.5,-0.57067060470581055
1581888203.0,25.5,3.5,-0.56988906860351562
1581888203.0,25.5,3.5,-0.5694880485534668
1581888203.0,25.5,3.5,-0.56897068023681641
1581888203.0,25.5,3.5,-0.56840896606445312
1581888203.0,25.5,3.5,-0.56816577911376953
1581888203.0,25.5,3.5,-0.56750392913818359
1581888203.0,25.5,3.5,-0.56663799285888672
1581888203.0,25.5,3.5,-0.56600618362426758
1581888203.0,25.5,3.5,-0.56523418426513672
1581888203.0,25.5,3.5,-0.56459617614746094
1581888203.0,25.5,3.5,-0.56450510025024414
1581888203.0,25.5,3.5,-0.56473779678344727
1581888203.0,25.5,3.5,-0.56470489501953125
1581888203.0,25.5,3.5,-0.56494808197021484
1581888203.0,25.5,3.5,-0.56524991989135742
1581888203.0,25.5,3.5,-0.5652318000793457
1581888203.0,25.5,3.5,-0.56561899185180664
1581888203.0,25.5,3.5,-0.56594610214233398
1581888203.0,25.5,3.5,-0.566131591796875
1581888203.0,25.5,3.5,-0.56650590896606445
1581888203.0,25.5,3.5,-0.56668806076049805
1581888203.0,25.5,3.5,-0.56641244888305664
1581888203.0,25.5,3.5,-0.56646966934204102
1581888203.0,25.5,3.5,-0.56627511978149414
1581888203.0,25.5,3.5,-0.56650733947753906
1581888203.0,25.5,3.5,-0.56650257110595703
1581888203.0,25.5,3.5,-0.56618833541870117
1581888203.0,25.5,3.5,-0.56647825241088867
1581888203.0,25.5,3.5,-0.56651973724365234
1581888203.0,25.5,3.5,-0.56661081314086914
1581888203.0,25.5,3.5,-0.56693363189697266
1581888204.0,25.5,3.5,-0.56728887557983398
1581888204.0,25.5,3.5,-0.56744241714477539
1581888204.0,25.5,3.5,-0.56758785247802734
1581888204.0,25.5,3.5,-0.56820917129516602
1581888204.0,25.5,3.5,-0.56825733184814453
1581888204.0,25.5,3.5,-0.56886005401611328
1581888204.0,25.5,3.5,-0.56851482391357422
1581888204.0,25.5,3.5,-0.56921005249023438
1581888204.0,25.5,3.5,-0.56915140151977539
1581888204.0,25.5,3.5,-0.56928300857543945
1581888204.0,25.5,3.5,-0.56916999816894531
1581888204.0,25.5,3.5,-0.56913995742797852
1581888204.0,25.5,3.5,-0.56925058364868164
1581888204.0,25.5,3.5,-0.56913089752197266
1581888204.0,25.5,3.5,-0.56882572174072266
1581888204.0,25.5,3.5,-0.56821584701538086
1581888204.0,25.5,3.5,-0.56738567352294922
1581888204.0,25.5,3.5,-0.56623315811157227
1581888204.0,25.5,3.5,-0.56565666198730469
1581888204.0,25.5,3.5,-0.56500387191772461
1581888204.0,25.5,3.5,-0.5646052360534668
1581888204.0,25.5,3.5,-0.56396675109863281
1581888204.0,25.5,3.5,-0.56404542922973633
1581888204.0,25.5,3.5,-0.5635981559753418
1581888204.0,25.5,3.5,-0.56283426284790039
1581888204.0,25.5,3.5,-0.56133222579956055
1581888204.0,25.5,3.5,-0.56049251556396484
1581888204.0,25.5,3.5,-0.55876445770263672
1581888204.0,25.5,3.5,-0.55813455581665039
1581888204.0,25.5,3.5,-0.5572357177734375
1581888204.0,25.5,3.5,-0.55591487884521484
1581888204.0,25.5,3.5,-0.55509519577026367
1581888204.0,25.5,3.5,-0.55393028259277344
1581888204.0,25.5,3.5,-0.55327224731445312
1581888204.0,25.5,3.5,-0.55283403396606445
1581888204.0,25.5,3.5,-0.55205440521240234
1581888204.0,25.5,3.5,-0.55151700973510742
1581888204.0,25.5,3.5,-0.55121278762817383
1581888204.0,25.5,3.5,-0.55102300643920898
1581888204.0,25.5,3.5,-0.55100727081298828
1581888204.0,25.5,3.5,-0.55060768127441406
1581888204.0,25.5,3.5,-0.55066585540771484
1581888204.0,25.5,3.5,-0.55082511901855469
1581888204.0,25.5,3.5,-0.55129289627075195
1581888204.0,25.5,3.5,-0.55162143707275391
1581888204.0,25.5,3.5,-0.552215576171875
1581888204.0,25.5,3.5,-0.55240106582641602
1581888204.0,25.5,3.5,-0.55314207077026367
1581888204.0,25.5,3.5,-0.55353784561157227
1581888204.0,25.5,3.5,-0.55378866195678711
1581888204.0,25.5,3.5,-0.55405139923095703
1581888204.0,25.5,3.5,-0.55385208129882812
1581888204.0,25.5,3.5,-0.55345726013183594
1581888205.0,25.5,3.5,-0.55296659469604492
1581888205.0,25.5,3.5,-0.55272960662841797
1581888205.0,25.5,3.5,-0.55244112014770508
1581888205.0,25.5,3.5,-0.55185794830322266
1581888205.0,25.5,3.5,-0.55168056488037109
1581888205.0,25.5,3.5,-0.55117940902709961
1581888205.0,25.5,3.5,-0.55017995834350586
1581888205.0,25.5,3.5,-0.54916858673095703
1581888205.0,25.5,3.5,-0.54863166809082031
1581888205.0,25.5,3.5,-0.54847145080566406
1581888205.0,25.5,3.5,-0.54793739318847656
1581888205.0,25.5,3.5,-0.54798746109008789
1581888205.0,25.5,3.5,-0.54880428314208984
1581888205.0,25.5,3.5,-0.54931640625
1581888205.0,25.5,3.5,-0.54964828491210938
1581888205.0,25.5,3.5,-0.55051946640014648
1581888205.0,25.5,3.5,-0.55091714859008789
1581888205.0,25.5,3.5,-0.55077266693115234
1581888205.0,25.5,3.5,-0.5508570671081543
1581888205.0,25.5,3.5,-0.55073213577270508
1581888205.0,25.5,3.5,-0.55099773406982422
1581888205.0,25.5,3.5,-0.55137157440185547
1581888205.0,25.5,3.5,-0.55146598815917969
1581888205.0,25.5,3.5,-0.55215597152709961
1581888205.0,25.5,3.5,-0.55257081985473633
1581888205.0,25.5,3.5,-0.55251359939575195
1581888205.0,25.5,3.5,-0.55309724807739258
1581888205.0,25.5,3.5,-0.55324792861938477
1581888205.0,25.5,3.5,-0.55328226089477539
1581888205.0,25.5,3.5,-0.55333328247070312
1581888205.0,25.5,3.5,-0.55328273773193359
1581888205.0,25.5,3.5,-0.55307340621948242
1581888205.0,25.5,3.5,-0.55279207229614258
1581888205.0,25.5,3.5,-0.55227279663085938
1581888205.0,25.5,3.5,-0.55191993713378906
1581888205.0,25.5,3.5,-0.55161714553833008
1581888205.0,25.5,3.5,-0.55138444900512695
1581888205.0,25.5,3.5,-0.55110692977905273
1581888205.0,25.5,3.5,-0.55100345611572266
1581888205.0,25.5,3.5,-0.55100011825561523
1581888205.0,25.5,3.5,-0.55088567733764648
1581888205.0,25.5,3.5,-0.55084943771362305
1581888205.0,25.5,3.5,-0.55103731155395508
1581888205.0,25.5,3.5,-0.55099344253540039
1581888205.0,25.5,3.5,-0.55100297927856445
1581888205.0,25.5,3.5,-0.55168342590332031
1581888205.0,25.5,3.5,-0.5520319938659668
1581888205.0,25.5,3.5,-0.55219125747680664
1581888205.0,25.5,3.5,-0.55296611785888672
1581888205.0,25.5,3.5,-0.55344295501708984
1581888206.0,25.5,3.5,-0.55361461639404297
1581888206.0,25.5,3.5,-0.55391693115234375
1581888206.0,25.5,3.5,-0.55384206771850586
1581888206.0,25.5,3.5,-0.55365371704101562
1581888206.0,25.5,3.5,-0.55375242233276367
1581888206.0,25.5,3.5,-0.55335283279418945
1581888206.0,25.5,3.5,-0.5533604621887207
1581888206.0,25.5,3.5,-0.55341958999633789
1581888206.0,25.5,3.5,-0.55347537994384766
1581888206.0,25.5,3.5,-0.55402421951293945
1581888206.0,25.5,3.5,-0.55483436584472656
1581888206.0,25.5,3.5,-0.55491304397583008
1581888206.0,25.5,3.5,-0.55543279647827148
1581888206.0,25.5,3.5,-0.55573892593383789
1581888206.0,25.5,3.5,-0.55602788925170898
1581888206.0,25.5,3.5,-0.55571937561035156
1581888206.0,25.5,3.5,-0.5551142692565918
1581888206.0,25.5,3.5,-0.55428075790405273
1581888206.0,25.5,3.5,-0.55370426177978516
1581888206.0,25.5,3.5,-0.55312919616699219
1581888206.0,25.5,3.5,-0.55220127105712891
1581888206.0,25.5,3.5,-0.55197429656982422
1581888206.0,25.5,3.5,-0.55170249938964844
1581888206.0,25.5,3.5,-0.55139970779418945
1581888206.0,25.5,3.5,-0.5515899658203125
1581888206.0,25.5,3.5,-0.55123472213745117
1581888206.0,25.5,3.5,-0.55194711685180664
1581888206.0,25.5,3.5,-0.5519871711730957
1581888206.0,25.5,3.5,-0.55268478393554688
1581888206.0,25.5,3.5,-0.55296230316162109
1581888206.0,25.5,3.5,-0.55311965942382812
1581888206.0,25.5,3.5,-0.55342769622802734
1581888206.0,25.5,3.5,-0.55382919311523438
1581888206.0,25.5,3.5,-0.55377197265625
1581888206.0,25.5,3.5,-0.55372905731201172
1581888206.0,25.5,3.5,-0.55354499816894531
1581888206.0,25.5,3.5,-0.55343151092529297
1581888206.0,25.5,3.5,-0.55344200134277344
1581888206.0,25.5,3.5,-0.55339479446411133
1581888206.0,25.5,3.5,-0.55316305160522461
1581888206.0,25.5,3.5,-0.55293178558349609
1581888206.0,25.5,3.5,-0.55309820175170898
1581888206.0,25.5,3.5,-0.55272912979125977
1581888206.0,25.5,3.5,-0.55235624313354492
1581888206.0,25.5,3.5,-0.55181312561035156
