Time,x,y
1581804322.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804324.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
1581804325.0,28.5,23.5
