Time,id,x,y
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,6.0,15.5,26.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914638.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914639.0,4.0,6.5,9.5
1581914641.0,1.0,26.195028305053711,26.613412857055664
1581914641.0,1.0,26.195028305053711,26.613412857055664
1581914641.0,1.0,26.195028305053711,26.613412857055664
1581914641.0,1.0,26.195028305053711,26.613412857055664
1581914641.0,1.0,26.195028305053711,26.613412857055664
1581914641.0,1.0,26.195028305053711,26.613412857055664
1581914641.0,1.0,26.194896697998047,26.592041015625
1581914641.0,1.0,26.194896697998047,26.592041015625
1581914641.0,1.0,26.194896697998047,26.592041015625
1581914641.0,1.0,26.194896697998047,26.592041015625
1581914641.0,1.0,26.194896697998047,26.592041015625
1581914641.0,1.0,26.194814682006836,26.578784942626953
1581914641.0,6.0,15.5,26.5
1581914641.0,1.0,26.194814682006836,26.578784942626953
1581914641.0,6.0,15.5,26.5
1581914641.0,1.0,26.194814682006836,26.578784942626953
1581914641.0,6.0,15.5,26.5
1581914641.0,1.0,26.194814682006836,26.578784942626953
1581914641.0,6.0,15.5,26.5
1581914641.0,1.0,26.194814682006836,26.578784942626953
1581914641.0,6.0,15.5,26.5
1581914641.0,1.0,26.194814682006836,26.578784942626953
1581914641.0,6.0,15.5,26.5
1581914641.0,1.0,26.194746017456055,26.567691802978516
1581914641.0,6.0,15.5,26.5
1581914641.0,1.0,26.194746017456055,26.567691802978516
1581914641.0,6.0,15.5,26.5
1581914641.0,1.0,26.194746017456055,26.567691802978516
1581914641.0,6.0,15.5,26.5
