Time,x,y
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993431.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993432.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993433.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
1581993434.0,17.5,27.5
