Time,x,y,theta
4.0,7.4968037605285645,4.4420418739318848,180.0
4.0,7.4959192276000977,4.4164528846740723,180.0
4.0,7.4952511787414551,4.3917365074157715,180.0
4.0,7.4947967529296875,4.3629522323608398,180.0
5.0,7.4946060180664062,4.3317418098449707,180.0
5.0,7.4948601722717285,4.2996034622192383,180.0
5.0,7.4950532913208008,4.2660865783691406,180.0
5.0,7.4948282241821289,4.2369332313537598,180.0
5.0,7.4947409629821777,4.2086725234985352,180.0
5.0,7.4947905540466309,4.1812071800231934,180.0
5.0,7.4947290420532227,4.1567940711975098,180.0
5.0,7.4943618774414062,4.135988712310791,180.0
5.0,7.4926886558532715,4.1043624877929688,180.0
5.0,7.4910831451416016,4.0802140235900879,180.0
5.0,7.489311695098877,4.0477309226989746,180.0
5.0,7.4882121086120605,4.0169477462768555,180.0
5.0,7.4873619079589844,3.989567756652832,180.0
5.0,7.4867372512817383,3.9639034271240234,180.0
5.0,7.4863085746765137,3.9244391918182373,180.0
6.0,7.4864130020141602,3.8902668952941895,180.0
6.0,7.4869489669799805,3.8528957366943359,180.0
6.0,7.4872746467590332,3.8281433582305908,180.0
6.0,7.4872241020202637,3.805004358291626,180.0
6.0,7.4873313903808594,3.7777063846588135,180.0
6.0,7.4875564575195312,3.757194995880127,180.0
6.0,7.4877629280090332,3.7345457077026367,180.0
6.0,7.4877753257751465,3.7108695507049561,180.0
6.0,7.4874520301818848,3.6907289028167725,180.0
6.0,7.486137866973877,3.6643691062927246,180.0
6.0,7.4848423004150391,3.6384396553039551,180.0
6.0,7.4840469360351562,3.6145071983337402,180.0
6.0,7.4837908744812012,3.594109058380127,180.0
6.0,7.4972000122070312,3.5728390216827393,158.70939636230469
6.0,7.5119085311889648,3.5582096576690674,144.75706481933594
6.0,7.528681755065918,3.5460543632507324,134.1573486328125
6.0,7.549046516418457,3.534574031829834,125.7120361328125
7.0,7.5720067024230957,3.524540901184082,118.87429046630859
7.0,7.6025338172912598,3.5148732662200928,112.21287536621094
7.0,7.636354923248291,3.506894588470459,106.99471282958984
7.0,7.6638388633728027,3.5015683174133301,103.95360565185547
7.0,7.687279224395752,3.4975850582122803,101.96916961669922
7.0,7.7132196426391602,3.4940817356109619,100.26179504394531
7.0,7.7320551872253418,3.4917218685150146,99.345176696777344
7.0,7.7563881874084473,3.4888784885406494,98.402244567871094
7.0,7.780301570892334,3.4858648777008057,97.719154357910156
7.0,7.8063826560974121,3.4817800521850586,97.152328491210938
7.0,7.8299083709716797,3.4780943393707275,96.755699157714844
7.0,7.8582162857055664,3.4741861820220947,96.375152587890625
7.0,7.8800506591796875,3.4716401100158691,96.154586791992188
7.0,7.9041275978088379,3.4690761566162109,95.957412719726562
7.0,7.9356870651245117,3.4660079479217529,95.752822875976562
7.0,7.9587283134460449,3.4640920162200928,95.648780822753906
7.0,7.9810571670532227,3.4624288082122803,95.574188232421875
8.0,8.007349967956543,3.4607253074645996,95.506980895996094
8.0,8.0297279357910156,3.4596195220947266,95.464187622070312
8.0,8.0546703338623047,3.4583022594451904,95.426071166992188
8.0,8.0793972015380859,3.4571042060852051,95.396331787109375
8.0,8.1048660278320312,3.4555606842041016,95.371810913085938
8.0,8.1261520385742188,3.4544932842254639,95.355484008789062
8.0,8.1495084762573242,3.4535801410675049,95.340438842773438
8.0,8.173731803894043,3.4525861740112305,95.328643798828125
8.0,8.1954774856567383,3.4514751434326172,95.320877075195312
8.0,8.2203731536865234,3.4495887756347656,95.313987731933594
8.0,8.2476024627685547,3.4468543529510498,95.308265686035156
8.0,8.2709932327270508,3.4446842670440674,95.304595947265625
8.0,8.2943964004516602,3.4429593086242676,95.301689147949219
8.0,8.3212823867797852,3.441608190536499,95.299041748046875
8.0,8.345280647277832,3.440751314163208,95.297210693359375
8.0,8.3693771362304688,3.4403784275054932,95.295730590820312
8.0,8.3960466384887695,3.4406652450561523,95.294464111328125
9.0,8.4164295196533203,3.4413464069366455,95.293777465820312
9.0,8.4531431198120117,3.4406003952026367,92.497909545898438
9.0,8.4793939590454102,3.4406249523162842,91.184616088867188
9.0,8.5059986114501953,3.4410319328308105,90.165374755859375
9.0,8.5399789810180664,3.4415192604064941,89.158348083496094
9.0,8.5653963088989258,3.4423048496246338,88.622077941894531
9.0,8.5851335525512695,3.4430112838745117,88.293441772460938
9.0,8.6160697937011719,3.4441585540771484,87.882614135742188
9.0,8.6378660202026367,3.4446399211883545,87.689163208007812
9.0,8.6578912734985352,3.4444279670715332,87.5499267578125
9.0,8.6861820220947266,3.4439501762390137,87.389892578125
9.0,8.7117605209350586,3.4437286853790283,87.280349731445312
9.0,8.7431068420410156,3.4439911842346191,87.1732177734375
9.0,8.7686014175415039,3.4444739818572998,87.109565734863281
9.0,8.789952278137207,3.4449605941772461,87.065162658691406
9.0,8.8113937377929688,3.4456255435943604,87.030105590820312
9.0,8.8403558731079102,3.4468157291412354,86.99627685546875
10.0,8.8694362640380859,3.4482958316802979,86.971992492675781
10.0,8.8984003067016602,3.4501798152923584,86.954132080078125
10.0,8.9248247146606445,3.4518210887908936,86.941871643066406
10.0,8.9586858749389648,3.4538397789001465,86.929290771484375
10.0,8.9806060791015625,3.4549877643585205,86.923454284667969
10.0,9.0069122314453125,3.4566280841827393,86.9178466796875
10.0,9.0295076370239258,3.4579720497131348,86.914291381835938
10.0,9.0580110549926758,3.4594590663909912,86.910888671875
